BettingSite, Event Tab, League, Event, Market, Stats
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Aces, 5+ +255
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces & Double Faults, Over13.5 -105
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces & Double Faults, Under13.5 -133
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces & Double Faults, 12+ -200
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Aces, 2+ -556
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces & Double Faults, 14+ -105
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces & Double Faults, 16+ +170
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces & Double Faults, 15+ +127
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces - Set 1, Under3.5 -108
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces & Double Faults, 13+ -143
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces & Double Faults - Set 1, Under5.5 -122
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Set With Most Aces (Between First Two), Tie +500
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Set With Most Aces (Between First Two), Second set +115
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Set With Most Aces (Between First Two), First Set +115
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 2 Aces, Dominik Koepfer -312
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces & Double Faults - Set 1, Over5.5 -114
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 2 Aces, Marcelo Tomas Barrios Vera +177
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 2 Aces, Neither +4400
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 3 Aces, Dominik Koepfer -323
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 4 Aces, Marcelo Tomas Barrios Vera +355
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 3 Aces, Marcelo Tomas Barrios Vera +245
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 3 Aces, Neither +1100
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Aces - Set 1, Over3.5 -128
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 4 Aces, Dominik Koepfer -270
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 5 Aces, Marcelo Tomas Barrios Vera +540
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 4 Aces, Neither +420
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 5 Aces, Dominik Koepfer -182
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 6 Aces, Marcelo Tomas Barrios Vera +850
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 5 Aces, Neither +195
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 6 Aces, Dominik Koepfer -118
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 7 Aces, Neither -175
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 7 Aces, Dominik Koepfer +132
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 7 Aces, Marcelo Tomas Barrios Vera +1350
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 6 Aces, Neither +102
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 8 Aces, Dominik Koepfer +200
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces - Set 1, Over2.5 +105
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 8 Aces, Neither -323
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Race To 8 Aces, Marcelo Tomas Barrios Vera +2200
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces - Set 1, Under1.5 -182
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Most Aces, Dominik Koepfer -435
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces - Set 1, Under2.5 -143
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Most Aces, Marcelo Tomas Barrios Vera +375
