BettingSite, Event Tab, League, Event, Market, Stats
Betano, Spread Markets, Kitzbuhel, Facundo Bagnis - Dominic Thiem, Game Spread  (Set 2), Facundo Bagnis+1.5 +130 Dominic Thiem-1.5 -175
Betano, Spread Markets, Kitzbuhel, Sebastian Ofner - Alex Molcan, Match Handicap (Set), Sebastian Ofner-1.5 +175 Alex Molcan+1.5 -238 Sebastian Ofner+1.5 -357 Alex Molcan-1.5 +260
Betano, Spread Markets, Kitzbuhel, Sebastian Ofner - Alex Molcan, Game Spread  (Set 2), Sebastian Ofner-1.5 +100 Alex Molcan+1.5 -133
Betano, Spread Markets, Kitzbuhel, Sebastian Ofner - Alex Molcan, Game Spread  (Set 1), Sebastian Ofner+1.5 -182 Alex Molcan-1.5 +135
Betano, Spread Markets, Kitzbuhel, Albert Ramos-Vinolas - Pedro Cachin, Game Spread  (Set 1), Albert Ramos-Vinolas-1.5 +145 Pedro Cachin+1.5 -200
Betano, Spread Markets, Kitzbuhel, Sebastian Ofner - Alex Molcan, Game Spread  (Set 2), Sebastian Ofner+1.5 -182 Alex Molcan-1.5 +135
Betano, Spread Markets, Kitzbuhel, Albert Ramos-Vinolas - Pedro Cachin, Match Handicap (Set), Albert Ramos-Vinolas-1.5 +290 Pedro Cachin+1.5 -400 Albert Ramos-Vinolas+1.5 -213 Pedro Cachin-1.5 +157
Betano, Spread Markets, Kitzbuhel, Albert Ramos-Vinolas - Pedro Cachin, Game Spread  (Set 1), Albert Ramos-Vinolas+1.5 -118 Pedro Cachin-1.5 -111
Betano, Spread Markets, Kitzbuhel, Albert Ramos-Vinolas - Pedro Cachin, Spread Games, Albert Ramos-Vinolas-7.5 +875 Pedro Cachin+7.5 -4000 Albert Ramos-Vinolas-6.5 +690 Pedro Cachin+6.5 -2000 Albert Ramos-Vinolas-5.5 +440 Pedro Cachin+5.5 -833 Albert Ramos-Vinolas-4.5 +330 Pedro Cachin+4.5 -556 Albert Ramos-Vinolas-3.5 +215 Pedro Cachin+3.5 -323 Albert Ramos-Vinolas-2.5 +172 Pedro Cachin+2.5 -250 Albert Ramos-Vinolas-1.5 +142 Pedro Cachin+1.5 -200 Albert Ramos-Vinolas-0.5 +127 Pedro Cachin+0.5 -175 Albert Ramos-Vinolas+0.5 +112 Pedro Cachin-0.5 -154 Albert Ramos-Vinolas+1.5 -102 Pedro Cachin-1.5 -133 Albert Ramos-Vinolas+2.5 -120 Pedro Cachin-2.5 -115 Albert Ramos-Vinolas+3.5 -161 Pedro Cachin-3.5 +118 Albert Ramos-Vinolas+4.5 -222 Pedro Cachin-4.5 +157 Albert Ramos-Vinolas+5.5 -400 Pedro Cachin-5.5 +260 Albert Ramos-Vinolas+6.5 -667 Pedro Cachin-6.5 +370 Albert Ramos-Vinolas+7.5 -1667 Pedro Cachin-7.5 +640 Albert Ramos-Vinolas+8.5 -4000 Pedro Cachin-8.5 +825
Betano, Spread Markets, Kitzbuhel, Tomas Martin Etcheverry - Guido Andreozzi, Spread Games, Tomas Martin Etcheverry-9.5 +900 Guido Andreozzi+9.5 -5000 Tomas Martin Etcheverry-8.5 +630 Guido Andreozzi+8.5 -1667 Tomas Martin Etcheverry-7.5 +385 Guido Andreozzi+7.5 -714 Tomas Martin Etcheverry-6.5 +220 Guido Andreozzi+6.5 -333 Tomas Martin Etcheverry-5.5 +130 Guido Andreozzi+5.5 -182 Tomas Martin Etcheverry-4.5 -128 Guido Andreozzi+4.5 -108 Tomas Martin Etcheverry-3.5 -213 Guido Andreozzi+3.5 +150 Tomas Martin Etcheverry-2.5 -294 Guido Andreozzi+2.5 +200 Tomas Martin Etcheverry-1.5 -385 Guido Andreozzi+1.5 +245 Tomas Martin Etcheverry-0.5 -455 Guido Andreozzi+0.5 +285 Tomas Martin Etcheverry+0.5 -526 Guido Andreozzi-0.5 +320 Tomas Martin Etcheverry+1.5 -625 Guido Andreozzi-1.5 +365 Tomas Martin Etcheverry+2.5 -833 Guido Andreozzi-2.5 +430 Tomas Martin Etcheverry+3.5 -1111 Guido Andreozzi-3.5 +530 Tomas Martin Etcheverry+4.5 -2000 Guido Andreozzi-4.5 +690 Tomas Martin Etcheverry+5.5 -4000 Guido Andreozzi-5.5 +875 Tomas Martin Etcheverry+6.5 -10000 Guido Andreozzi-6.5 +1025
Betano, Spread Markets, Kitzbuhel, Albert Ramos-Vinolas - Pedro Cachin, Game Spread  (Set 2), Albert Ramos-Vinolas-1.5 +145 Pedro Cachin+1.5 -200
Betano, Spread Markets, Kitzbuhel, Tomas Martin Etcheverry - Guido Andreozzi, Match Handicap (Set), Tomas Martin Etcheverry-1.5 -154 Guido Andreozzi+1.5 +115 Tomas Martin Etcheverry+1.5 -1250 Guido Andreozzi-1.5 +775
Betano, Spread Markets, Kitzbuhel, Albert Ramos-Vinolas - Pedro Cachin, Game Spread  (Set 2), Albert Ramos-Vinolas+1.5 -118 Pedro Cachin-1.5 -111
Betano, Spread Markets, Kitzbuhel, Tomas Martin Etcheverry - Guido Andreozzi, Game Spread  (Set 1), Tomas Martin Etcheverry-1.5 -222 Guido Andreozzi+1.5 +162
Betano, Spread Markets, Kitzbuhel, Tomas Martin Etcheverry - Guido Andreozzi, Game Spread  (Set 2), Tomas Martin Etcheverry-2.5 +115 Guido Andreozzi+2.5 -154
Betano, Spread Markets, Kitzbuhel, Tomas Martin Etcheverry - Guido Andreozzi, Game Spread  (Set 2), Tomas Martin Etcheverry-1.5 -222 Guido Andreozzi+1.5 +165
Betano, Spread Markets, Kitzbuhel, Sebastian Baez - Roberto Carballes Baena, Spread Games, Sebastian Baez-8.5 +875 Roberto Carballes Baena+8.5 -4000 Sebastian Baez-7.5 +620 Roberto Carballes Baena+7.5 -1667 Sebastian Baez-6.5 +400 Roberto Carballes Baena+6.5 -714 Sebastian Baez-5.5 +250 Roberto Carballes Baena+5.5 -385 Sebastian Baez-4.5 +165 Roberto Carballes Baena+4.5 -238 Sebastian Baez-3.5 +112 Roberto Carballes Baena+3.5 -154 Sebastian Baez-2.5 -118 Roberto Carballes Baena+2.5 -118 Sebastian Baez-1.5 -139 Roberto Carballes Baena+1.5 +102 Sebastian Baez-0.5 -161 Roberto Carballes Baena+0.5 +115 Sebastian Baez+0.5 -182 Roberto Carballes Baena-0.5 +132 Sebastian Baez+1.5 -213 Roberto Carballes Baena-1.5 +150 Sebastian Baez+2.5 -256 Roberto Carballes Baena-2.5 +177 Sebastian Baez+3.5 -345 Roberto Carballes Baena-3.5 +225 Sebastian Baez+4.5 -526 Roberto Carballes Baena-4.5 +320 Sebastian Baez+5.5 -909 Roberto Carballes Baena-5.5 +470 Sebastian Baez+6.5 -2000 Roberto Carballes Baena-6.5 +670 Sebastian Baez+7.5 -5000 Roberto Carballes Baena-7.5 +900
Betano, Spread Markets, Kitzbuhel, Sebastian Baez - Roberto Carballes Baena, Match Handicap (Set), Sebastian Baez-1.5 +150 Roberto Carballes Baena+1.5 -200 Sebastian Baez+1.5 -435 Roberto Carballes Baena-1.5 +305
Betano, Spread Markets, Kitzbuhel, Tomas Martin Etcheverry - Guido Andreozzi, Game Spread  (Set 1), Tomas Martin Etcheverry-2.5 +107 Guido Andreozzi+2.5 -143
Betano, Spread Markets, Kitzbuhel, Sebastian Baez - Roberto Carballes Baena, Game Spread  (Set 1), Sebastian Baez-1.5 -115 Roberto Carballes Baena+1.5 -115
Betano, Spread Markets, Kitzbuhel, Sebastian Baez - Roberto Carballes Baena, Game Spread  (Set 2), Sebastian Baez-1.5 -115 Roberto Carballes Baena+1.5 -115
Betano, Spread Markets, Kitzbuhel, Sebastian Baez - Roberto Carballes Baena, Game Spread  (Set 1), Sebastian Baez+1.5 -213 Roberto Carballes Baena-1.5 +155
Betano, Spread Markets, Kitzbuhel, Sebastian Baez - Roberto Carballes Baena, Game Spread  (Set 2), Sebastian Baez+1.5 -200 Roberto Carballes Baena-1.5 +150
Betano, Spread Markets, Kitzbuhel, Sebastian Ofner - Alex Molcan, Game Spread  (Set 1), Sebastian Ofner-1.5 +100 Alex Molcan+1.5 -133
Betano, Spread Markets, Los Cabos, Alejandro Tabilo - Felipe Meligeni Alves, Spread Games, Alejandro Tabilo-8.5 +850 Felipe Meligeni Alves+8.5 -4000 Alejandro Tabilo-7.5 +640 Felipe Meligeni Alves+7.5 -1667 Alejandro Tabilo-6.5 +345 Felipe Meligeni Alves+6.5 -588 Alejandro Tabilo-5.5 +235 Felipe Meligeni Alves+5.5 -357 Alejandro Tabilo-4.5 +125 Felipe Meligeni Alves+4.5 -175 Alejandro Tabilo-3.5 -114 Felipe Meligeni Alves+3.5 -120 Alejandro Tabilo-2.5 -167 Felipe Meligeni Alves+2.5 +120 Alejandro Tabilo-1.5 -200 Felipe Meligeni Alves+1.5 +142 Alejandro Tabilo-0.5 -238 Felipe Meligeni Alves+0.5 +167 Alejandro Tabilo+0.5 -286 Felipe Meligeni Alves-0.5 +195 Alejandro Tabilo+1.5 -333 Felipe Meligeni Alves-1.5 +220 Alejandro Tabilo+2.5 -435 Felipe Meligeni Alves-2.5 +275 Alejandro Tabilo+3.5 -588 Felipe Meligeni Alves-3.5 +350 Alejandro Tabilo+4.5 -1250 Felipe Meligeni Alves-4.5 +550 Alejandro Tabilo+5.5 -2000 Felipe Meligeni Alves-5.5 +700 Alejandro Tabilo+6.5 -6667 Felipe Meligeni Alves-6.5 +950
Betano, Spread Markets, Los Cabos, Alejandro Tabilo - Felipe Meligeni Alves, Match Handicap (Set), Alejandro Tabilo-1.5 +107 Felipe Meligeni Alves+1.5 -143 Alejandro Tabilo+1.5 -667 Felipe Meligeni Alves-1.5 +450
Betano, Spread Markets, Los Cabos, Alejandro Tabilo - Felipe Meligeni Alves, Game Spread  (Set 2), Alejandro Tabilo-1.5 -139 Felipe Meligeni Alves+1.5 +105
Betano, Spread Markets, Los Cabos, Alejandro Tabilo - Felipe Meligeni Alves, Game Spread  (Set 1), Alejandro Tabilo-2.5 +140 Felipe Meligeni Alves+2.5 -189
Betano, Spread Markets, Los Cabos, Gabriel Diallo - Gijs Brouwer, Match Handicap (Set), Gabriel Diallo-1.5 +182 Gijs Brouwer+1.5 -238 Gabriel Diallo+1.5 -357 Gijs Brouwer-1.5 +255
Betano, Spread Markets, Los Cabos, Gabriel Diallo - Gijs Brouwer, Spread Games, Gabriel Diallo-7.5 +925 Gijs Brouwer+7.5 -6667 Gabriel Diallo-6.5 +620 Gijs Brouwer+6.5 -1667 Gabriel Diallo-5.5 +440 Gijs Brouwer+5.5 -833 Gabriel Diallo-4.5 +245 Gijs Brouwer+4.5 -370 Gabriel Diallo-3.5 +165 Gijs Brouwer+3.5 -238 Gabriel Diallo-2.5 +110 Gijs Brouwer+2.5 -154 Gabriel Diallo-1.5 -114 Gijs Brouwer+1.5 -122 Gabriel Diallo-0.5 -133 Gijs Brouwer+0.5 -105 Gabriel Diallo+0.5 -154 Gijs Brouwer-0.5 +112 Gabriel Diallo+1.5 -182 Gijs Brouwer-1.5 +130 Gabriel Diallo+2.5 -238 Gijs Brouwer-2.5 +167 Gabriel Diallo+3.5 -345 Gijs Brouwer-3.5 +225 Gabriel Diallo+4.5 -714 Gijs Brouwer-4.5 +390 Gabriel Diallo+5.5 -1250 Gijs Brouwer-5.5 +570 Gabriel Diallo+6.5 -4000 Gijs Brouwer-6.5 +850
Betano, Spread Markets, Los Cabos, Alejandro Tabilo - Felipe Meligeni Alves, Game Spread  (Set 1), Alejandro Tabilo-1.5 -139 Felipe Meligeni Alves+1.5 +105
