BettingSite, Event Tab, League, Event, Market, Stats
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Karolina Pliskova Aces, 6+ -192 7+ -110 8+ +150 9+ +235
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Hailey Baptiste Aces, 4+ -263 5+ -133 6+ +137 7+ +235
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Aces & Double Faults, 18+ -227 19+ -175 20+ -139 21+ -111 22+ +110 23+ +132 24+ +160
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Aces - Set 1, Over4.5 -128 Under4.5 -108
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Aces & Double Faults - Set 1, Over8.5 -118 Under8.5 -118
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Set With Most Aces (Between First Two), First Set +110 Tie +580 Second set +110
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Race To 2 Aces, Hailey Baptiste +115 Karolina Pliskova -200 Neither +11900
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Race To 3 Aces, Hailey Baptiste +135 Karolina Pliskova -213 Neither +2700
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Race To 5 Aces, Hailey Baptiste +210 Karolina Pliskova -161 Neither +400
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Race To 4 Aces, Hailey Baptiste +165 Karolina Pliskova -200 Neither +925
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Race To 6 Aces, Hailey Baptiste +285 Karolina Pliskova -122 Neither +200
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Race To 7 Aces, Hailey Baptiste +400 Karolina Pliskova +115 Neither +110
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Aces & Double Faults, Over20.5 -111 Under20.5 -122
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Hailey Baptiste Total Aces - Set 1, Over1.5 -175 Under1.5 +125
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Race To 8 Aces, Hailey Baptiste +570 Karolina Pliskova +165 Neither -161
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Karolina Pliskova Total Aces - Set 1, Over2.5 -128 Under2.5 -108
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Hailey Baptiste Total Aces and Double Faults, 9+ -238 10+ -154 11+ -108 12+ +132 13+ +185
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Most Aces, Hailey Baptiste +200 Tie +620 Karolina Pliskova -238
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, First Ace, Hailey Baptiste +112 Karolina Pliskova -154
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Hailey Baptiste Total Aces and Double Faults, Over10.5 -108 Under10.5 -128
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Karolina Pliskova Total Aces and Double Faults, Over9.5 -139 Under9.5 +100
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Hailey Baptiste Total Aces and Double Faults - Set 1, Over4.5 +102 Under4.5 -143
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Karolina Pliskova Total Aces and Double Faults, 9+ -213 10+ -139 11+ +105 12+ +147 13+ +200
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Total Aces, Over11.5 -108 Under11.5 -128
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Total Aces, Over5.5 -154 Under5.5 +110
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Bernarda Pera Aces, 3+ -227 4+ +100 5+ +200 6+ +365
Betano, Aces, Washington (W), Hailey Baptiste - Karolina Pliskova, Karolina Pliskova Total Aces and Double Faults - Set 1, Over4.5 +110 Under4.5 -154
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Leylah Annie Fernandez Aces, 2+ -357 3+ -120 4+ +192 5+ +400
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Total Aces, 5+ -286 6+ -154 7+ +112 8+ +182
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Aces & Double Faults, Over17.5 -125 Under17.5 -111
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Aces & Double Faults, 16+ -213 18+ -125 20+ +127 22+ +192 24+ +285 26+ +420 28+ +610
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Set With Most Aces (Between First Two), First Set +122 Tie +400 Second set +122
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Race To 3 Aces, Bernarda Pera -120 Leylah Annie Fernandez +185 Neither +310
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Bernarda Pera Aces, Over3.5 +100 Under3.5 -139
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Leylah Annie Fernandez Aces, Over2.5 -120 Under2.5 -115
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Race To 2 Aces, Bernarda Pera -161 Leylah Annie Fernandez +127 Neither +1075
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Aces - Set 1, Over2.5 -108 Under2.5 -128
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Aces & Double Faults - Set 1, Over7.5 -108 Under7.5 -128
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Race To 4 Aces, Bernarda Pera +130 Leylah Annie Fernandez +300 Neither +122
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Race To 7 Aces, Bernarda Pera +520 Leylah Annie Fernandez +1300 Neither -1000
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Race To 8 Aces, Bernarda Pera +690 Leylah Annie Fernandez +1800 Neither -2500
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Race To 6 Aces, Bernarda Pera +345 Leylah Annie Fernandez +850 Neither -417
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Race To 5 Aces, Bernarda Pera +210 Leylah Annie Fernandez +510 Neither -189
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Most Aces, Bernarda Pera -154 Tie +365 Leylah Annie Fernandez +175
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Leylah Annie Fernandez Total Aces - Set 1, Over0.5 -238 Under0.5 +167
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Bernarda Pera Total Aces and Double Faults, Over8.5 -114 Under8.5 -122
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, First Ace, Bernarda Pera -154 Leylah Annie Fernandez +110
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Bernarda Pera Total Aces - Set 1, Over1.5 +112 Under1.5 -154
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Leylah Annie Fernandez Total Aces and Double Faults, Over9.5 -108 Under9.5 -128
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Bernarda Pera Total Aces and Double Faults, 8+ -175 9+ -114 10+ +132 11+ +195 12+ +280
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Leylah Annie Fernandez Total Aces and Double Faults, 8+ -250 9+ -154 10+ -105 11+ +137 12+ +192
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Total Aces, Over8.5 -139 Under8.5 +100
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Leylah Annie Fernandez Total Aces and Double Faults - Set 1, Over3.5 -139 Under3.5 +102
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Qinwen Zheng Aces, Over4.5 -122 Under4.5 -114
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Total Aces, 8+ -222 9+ -139 10+ +107 11+ +157 12+ +225 13+ +315
Betano, Aces, Washington (W), Bernarda Pera - Leylah Annie Fernandez, Bernarda Pera Total Aces and Double Faults - Set 1, Over3.5 -110 Under3.5 -125
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Madison Keys Aces, Over4.5 +102 Under4.5 -143
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Qinwen Zheng Aces, 4+ -250 5+ -122 6+ +152 7+ +260
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Aces & Double Faults, 14+ -250 16+ -133 18+ +125 20+ +200 22+ +315 24+ +480 26+ +700
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Aces & Double Faults, Over15.5 -133 Under15.5 -102
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Aces & Double Faults - Set 1, Over6.5 -122 Under6.5 -114
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Set With Most Aces (Between First Two), First Set +115 Tie +500 Second set +115
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Aces - Set 1, Over3.5 -128 Under3.5 -108
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Race To 2 Aces, Qinwen Zheng -143 Madison Keys -114 Neither +4400
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Race To 4 Aces, Qinwen Zheng -102 Madison Keys +132 Neither +400
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Race To 3 Aces, Qinwen Zheng -128 Madison Keys +102 Neither +1100
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Race To 6 Aces, Qinwen Zheng +195 Madison Keys +270 Neither -114
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Race To 7 Aces, Qinwen Zheng +290 Madison Keys +410 Neither -222
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Qinwen Zheng Total Aces - Set 1, Over1.5 -161 Under1.5 +115
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Race To 5 Aces, Qinwen Zheng +132 Madison Keys +185 Neither +180
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Madison Keys Total Aces - Set 1, Over1.5 -139 Under1.5 +100
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Race To 8 Aces, Qinwen Zheng +430 Madison Keys +600 Neither -417
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Madison Keys Aces, 4+ -200 5+ +105 6+ +192 7+ +335
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Most Aces, Qinwen Zheng -118 Tie +430 Madison Keys +122
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Qinwen Zheng Total Aces and Double Faults, Over9.5 -120 Under9.5 -115
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Qinwen Zheng Total Aces and Double Faults - Set 1, Over3.5 -154 Under3.5 +110
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Madison Keys Total Aces and Double Faults, 6+ -182 7+ -105 8+ +155 9+ +240 10+ +370
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Qinwen Zheng Total Aces and Double Faults, 9+ -182 10+ -120 11+ +122 12+ +175 13+ +245
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Madison Keys Total Aces and Double Faults, Over6.5 -108 Under6.5 -128
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, First Ace, Qinwen Zheng -128 Madison Keys -108
Betano, Aces, Washington (W), Qinwen Zheng - Madison Keys, Madison Keys Total Aces and Double Faults - Set 1, Over2.5 -120 Under2.5 -115
