Underdog Fantasy, Marketa Vondrousova, 3.0 Aces 3.5 Double faults 44.85 Fantasy points 3.5 Breakpoints won 12.5 Games won 12.0 Games lost
Underdog Fantasy, Ons Jabeur, 5.5 Aces 2.5 Double faults
Underdog Fantasy, Elina Svitolina, 2.5 Aces 2.5 Double faults
Underdog Fantasy, Daniil Medvedev, 9.5 Aces 4.5 Double faults
Underdog Fantasy, Novak Djokovic, 9.5 Aces 2.0 Double faults 71.45 Fantasy points 1.5 Service games lost 20.0 Games won 16.0 Games lost
Underdog Fantasy, Carlos Alcaraz, 5.5 Aces 3.5 Double faults 1.5 Sets lost 69.45 Fantasy points 3.5 Breakpoints won 2.5 Service games lost 21.0 Games won 18.5 Games lost
Underdog Fantasy, Jannik Sinner, 9.5 Aces 2.5 Double faults
Underdog Fantasy, Aryna Sabalenka, 5.5 Aces 3.5 Double faults 45.75 Fantasy points 12.5 Games won 12.0 Games lost
